pos,آذر دوست‌هایمان رفتیم مایا تعدادمان زیاد بود حدود بودیم اولین نکته مثبت بود غذا‌ها آورد هستند کیفیت غذاهاا عالی بود حجمش خوب بود پرس به‌راحتی دو سیر می‌کرد گردن ماهیچه فوق‌العاده خوشمزه بود نکته منفی رستوران بود برخورد پرسنل قسمت داخلی صندوق خوب نبود
pos,آرایه دهنده بهترین کباب‌‌های تهران کباب‌‌های فوق العاده‌ای دارد خوشبختانه تمیز هست کارکنانش تمیز هستند مودب نور کافی دارد خوشبختانه فضایش دلبازه نکته عجیب ظرف بار مصرف تومان فیش اضافه کرده بودن همچین جایی بعید هست
pos,آرد رستوران‌‌های علاقه مه کیفیت غذاهایی حالا امتحان کردم خوب بوده سرویس‌دهی عالی بوده محیط بشوم کوچک بودن دوست‌داشتنی
pos,آذر ماه ناهار رفتیم لیون برخورد عالی پرسنل کیفیت بالای خدمات سفارشات اینجارو بهترین کافه‌‌های مجموعه تبدیل می کند پاستا آلفرد سیب‌زمینی پنیر سالاد سزار گرفتیم همگی خوب بودن قیمت‌‌ها نسبت پرستیژ کافه معقول خوب بود
pos,آخرین شب ماه رمضان رفتیم استاتیرا افطار چایی سینی افطار گرفتیم سینی افطارش عادی بود غذا سالاد سزار سالاد فتوایش هردو دوست داشتیم حمص دفعه اول بود امتحان می‌کردیم خوشمان آمد غذای اصلی استیک سنگی مرغ دفعه اولمان بود می‌گرفتیم لذیذ نرم بود قیمت تومان می‌ارزید اضلاع شبیه شیشلیک بود بافت نرم خوشمزه غذا موکا قهوه دمی دو دسر خوشمزه حلوا شعریه عالی بود هوا‌های پر دود بود گارسون محترم پرسیدم گفتند قرار هست زادی هواکش تهویه مناسب استیک سنگیهاشون باعث هوا‌های نامطبوع می‌شود نصب کنند شب خوبی بود فاکتورمان حدود تومان شد درصد تخفیف خورد کماکان ازشان راضی‌ام
pos,آس پی شیشلیکش عالی هست محیطش خوب هست وقتتان بابت غذا‌های دیگرش تلف نکنید شیشلیکش عالی هست
pos,آس پی قضاوتم نبود پارک مناسب معطلی زیاد پذیرش شام فاکتور بگیرم بگویم عالی رزرو تشریف ببرید شبها امکان زیاد معطلی خواهید داشت اصرار استفاده تخت داشته باشید معطلی خواهد بود قسمت بگذریم عالیست کیفیت غذا عالی کمیت غذا عالی سرویس‌دهی عالی بهداشت عالی برخورد کارکن‌ها هستند خوب وقت رفتم آس شام بوده تجربه نهار آس پی ندارم حتما فضا نهار مناسب هست امیدوارم اوقات خوشی داشته باشید
pos,آرامش داشت سرویس‌دهی خوبی داشتند لباس فرم کارکن‌ها هستند شکیل زیبا بود
pos,آدم‌‌های خوش برخوردی هستند انتقادپذیر پیتزای سان درآیید تومیتوش عالی هست رفتم رفتار خوب کیفیت خوب غذا‌هایشان باعث می‌شود بروم
pos,آس پی بینظیره حرفه‌ای تمیز و‌پرسنل مودب غذا‌ها عالی قیمت غذا‌ها کیفیتش مطابقت آلاچیق‌‌ها سه بالا دارد می‌شود فضایش کمی کوچیک هست راحت نیست باصفا است سرشان شلوغ باشد راهنمایی می‌کنند دو سه طبقه بالا‌تر خوبی نیست قبول نکنید ششلیک عالی ماهیچه معرکه جوجه کباب بی‌نظیر اینبار بروم عکس می‌گذارم بازستاند مهمان باکلاس داشتید حتما ببرید
pos,آس ام آس پیتزا آرد آمد تخفیف دارند رفتیم دیدیم خبره نذری عاشورا شلوغ‌تر بود دقیقه غذایمان آماده شد خوردن غذا تازه حق دادم مردم تخفیف بریزند خب آن‌ها غذایشان خوب هست ارزان نمی‌دهند شلوغ بشود
pos,آش نیکو صفت بگویم بهترین آش حلیم‌‌های تهران دارند خصوص آش شعله قلم کارشان خوش طعم کیفیت نظر سرویس‌دهی خوب هستند مقدار برخورد پرسنل خوب نبود خصوص که‌‌هایش می‌ریزند داخل ظرف‌‌ها عالی
pos,آریش سفارش دادیم مناسب ذایقه است جوجه کباب مخصوصش بامرینت خوشمزه‌اش خوشمزه ومتفاوت بود پا هست آلفرد حرف نداشت پیشنهاد می‌کنم زیتون پرورده‌‌های خوش طعمش امتحان کنید
pos,آس پی عالی هست دو سالی بود نرفته بودم تازگی رفتم کیفیت تغییری نکرده فوق‌العاده است ‌ کادر پرسنل خوب طعم لذیذ غذا‌ها زیبابی تمیزی محیط خوبی‌‌های رستوران هست
pos,آش شله قلمکار حد لالیگا ماه رمضان عصر
pos,آش‌ها حلیمشان عالی هست خودم طرفدار هست شله قلمکارشم ایران تکه سالیان ساله مشتریشان هستیم نذریهامون نیکوصفت آش می‌گیریم
pos,آلبالو پلو‌‌هایش بی‌نظیره وقت می‌روم آلبالو پلو مرغ می‌خورم نظر حجم کیفیت خوب هست
pos,آش‌‌ها بی‌نظیره طعم آش خانگی حبوبات داخل آش نرم پخته است نون بربری تازه آش می‌شود حتما امتحان کنید آش شله‌قلم‌کار رشته خوردم دوست داشتم
pos,آشپزی کردم دارای بهنرین امکانات پرسنل خوب بهترین غذا‌ها هست دیزاین غذا‌ها عالی هستند کیفیت عالی طعم مزه غذا‌ها بخاطر تازگی گوشت مرغ ماهی میگو بی‌نظیر هستند
pos,آفرین گفت آق‌های علی لواسانی مدیریت رستوران توانسته سالها کیفیت حفظ کند خوردن خوراک‌ها حس غذای ایتالیایی خانگی دست می‌دهد
pos,آلبالو پلو قیمه نثار کباب کوبیده جوجه کباب رشتی فوق‌العاده عالی بود دیزایر دموراسیون خرف ندارد غذا‌ها قابلمه‌‌های مسی می‌آورد لیوان‌‌های خوشگل پارکش کمی سخت هست پارکبان دارد زود بروید می‌شود ماست محلی دارد ماست چکیده دوش بی‌نظیره حتما دوغ محلی امتحان کنید
pos,آلمان‌‌های بی‌نظیر غذای خوشمزه فضای دلنشین عالی بی‌نظیر
pos,آفرین کارتون خوب بود ممنون ازتان
pos,آق‌های علیرضا رنجبر سر آشپز بینلل ملل اداره می‌کردند می‌رفتم آخرین بارم دوز رفتم جرات می‌توانم بگویم جیز عالی بود غذاهایی سفارش بودیم غذاهایی بودن همرو آق‌های علیرضا رنجبر آشپز‌هایش آموزش بود هست کم کاسی حس نکردم محیط زیبا موسیقی ملایم دلچسب غذا لذیذ اب دار رفتار کازکنان عالی ادب مهمان‌نوازی حد عالی سرو غذا غذا خوب بود ایراداتشونم قشنگ پذیرا بودن سریع غذایی نصفه میل کرده بودم عوض کردن جوری دوست داشتم هزینه اضافه بگیرند دوباره سرو کردن آق‌های رنجبر تیم هست خوبی پرورش دادی افرین‌بر مرد
pos,آق‌های نظر انصاف رعایت نکردند خودم بار رفتم غداهای مختلفی جمله استیکش خوردم برخوردشان خوب بود گارسن‌هاش گدایی انعام نمی‌کنند جاها نظر مهم بود فضای داخلیش محیط متریال میز لوازمش عالی هست ضمن پارکینگ اختصاصی آسانسور اختصاصی پارکینگ دارد اهمیت دارد
pos,آمد می‌شود گفت کیفیت غذا‌ها عالی مدل غذا‌ها اکثرا خاص مواد اولیه متفاوت کیفیت بالا ارزش نسبت قیمت خوب جو صمیمی باحال سرویس خوب قبول پرسنل مودب خوش برخورد فضای صفا بار سوم بود رستوران رترو می‌رفتیم سفارش دفعه سوپ نان سیر پستو برگر پیتزا پراشت فونگی ماهیت بود سوپ سوپ جو شیر بود داغ سرو شده بود ظرف مدل مسی باحال سرو شده بود عدد لیمو کنارش بود غلظتش مناسب خوب بود طعمش عالی بود کم کسری نداشت میزان جو داخل شیر متناسب بود ادویه جات خوب طعم دار شده بود مقداری جعفری روش ریخته شده بود خوب بود چیش عالی بود نمره می‌دهم نان سیر مدل پیتزا ایتالیایی بود حجم بزرگی داشت سینی چوبی پیتزا کاغذ مخصوص زیرش پیاله سس کچاپ کنارش سرو شده بود خوشمزه لذیذ بود اولا طعم پنیرش خوشمزه متفاوت بود میکس پنیر بود گودا موزارلا داشت ظاهر طعم عالی داشت خمیر نان سیر نکته جالب داشت پخته شده بود خشک نبود نرم بود رنگ خمیرش سفید نبود احتمالا آردش کمی متفاوت بود خمیرش به‌تنهایی طعم خوبی داشت وجه نان سیر چرب چیل نبود بو طعم تند تلخ ناشی تناسب مقدار سیر پنیر خمیر نداشت اندازه سیر درست بود چیش عالی بود نمره می‌دهم ماهیت دو پست قبلی صورت تفصیلی توضیح دادم مجددا تاکید می‌کنم اختلاف بهترین موهیتویی هست رستوران‌‌های تهران دارد نمره کم هست پستو برگر گوشت برگر سس پستو کاهو شاندرا بود نکته بارز عالی متفاوت داشت اولین نکته خوبش داغ بودن گوشت برگر بود تعارف اولین باری بود برگر گوشت داغ خوردم نیاز فوت کردن انتظار خنک‌‌تر شدن داشت نکته بارز دومش تفاوت سس پستو رستوران رترو سس‌‌های پستو رستوران هاست مشخصا کیفیت مواد سس پستو اخص ریحان استفاده‌شده سسش رستوران‌‌ها متفاوت هست باعث شده طعمش عالی بهتر رستوران‌‌ها باشد نظر ریحان ایتالیایی سس پستو استفاده می‌کنند نکته بارز سوم نون برگر وجه متاثر گوشت برگر چرب خیس نیست مزیت حساب می‌شود نکته آخر طعم کیفیت عالی گوشت برگرش هست طعم عالی گوشت بوی روغن خامی غالب بودن طعم پیاز ادویه دیگه‌ای وجه هنگام جویدن گوشت برگر تکه‌‌های سفت دندان نمی‌آید کیفیت بالای گوشت برگر دارد پستو برگر گوجه خیارشور نداشت پستو برگر شایر برگر‌ها کنارش پیاله سس کچاپ سه برش سیب‌زمینی تنوری داشت سیب زمینی‌ها خوشمزه عالی بود برگر پستو نقصی نداشت نمره می‌دهم دو مدل برگر رترو فونگی برگر برگر قبلا خورده بودم جرات می‌توانم بگویم برگر‌های رترو بهترین هستند می‌شود ازشان مشخصه امضای رستوران نام برود پیتزا پراشت فونگی برش‌‌های بیکن قارچ پنیر ریحان ایتالیایی سس مخصوص بود خمیرش ترد عالی خوشمزه بود نرم خواهم سوخته سیاه نبود حد عالی بود زیرش اب ننداخته بود برش به‌راحتی می‌شد دست برداشت بیکن‌‌های استفاده‌شده خوشمزه کیفیت بود طعم سس پنیرش عالی بود میکس بی‌نظیر شده بود ریحان‌‌های روش عطر طعم خاصی پیتزا بود نکته بارزش طعم نو متفاوتش نسبت نمونه‌‌های مشابه رستوران‌‌ها بود کاغذ مخصوص پیتزایی داشت لحاظ اب ننداختن کف پیتزا بهداشت کار خوب درستی بود پیتزای پراشت فونگی چیش عالی بود نمره می‌دهم قبلا پیتزا کارند هست پیتزا کواترو فورمجی خورده بودیم آن‌ها انصافا عالی بودند توضیحات کاملشان پست‌‌های قبلی موجوده نکته‌ای رستوران رترو مشهود هست هست ظرفیت رستوران فضای رستوران تشکیل می‌دهد تصور کنید شروع فصل سرما رستوران مراجعه مناسب نباشد واقعیت اینگونه نیست فضای رستوران ابتدا ساکن دارای سقف مناسب می‌باشد لحاظ باران برف مشکلی ندارد ضمنا سیستم گرمایشی سقفی مجهز می‌باشد به‌قدری قوی کار می‌کند فضای زیرش هوا سرد نیست گرم می‌شود توصیه می‌کنم طوری لباس بپوشید سرما گرما اذیت نشوید واقع تصورتان هوا‌های فضای تابستانی باشد نکته بعدیش پوشش شدن فضای سیستم گرمایش سقفی است تصور نکنید محدود قسمت خاص صندلی‌‌های خاصی است اطمینان صد درصدی سرد‌ترین شرایط اب هوایی می‌توانید فضای رستوران رترو استفاده کنید لذتش ببرید اطمینان دو عکس قسمت سقف فضای بازگرفتم ارسال می‌کنم می‌توانید عرایض بنده اطمینان حاصل نمایید جدای سیستم گرمایش سقفی توضیحات لازمش بار اول بود توضیحات تکمیلی تفصیلی تمامی نکات ویژگی‌‌ها خصوصیات رستوران رترو سوالی ذهن خطور کند دو پست قبلی موجوده می‌توانید مرور بفرمایید تکرار مکررات پرهیز می‌کنم لحاظ طعم کیفیت غذا رترو نقص ضعفی ندارد کماکان مدیریت رستوران پیگیر دقیق هستند بی‌نهایت کیفیت رضایت مشتری‌ها هستند اولویت دارد حرفه‌ای مسیولانه خصوص رفتار می‌کنند نکته فوق‌العاده مهم امیدوار کننده است آخر بار سوم رستوران رترو رضایت صد درصدی داشتیم اکیدا شدیدا توصیه می‌کنم حتما رترو بزنید غذا‌های عالی رترو لذت ببرید ممنون خسته نباشید خدمت پرسنل محترم رستوران رترو
pos,آلبالو پلو عالی بود جوجه کباب مخصوص معمولی بود
pos,آلبالو پلو مرصع پلو گردن سفارش دادیم جفتش هستم عالی بود خوشمزه خوش طعم عالی بود حتما برید
pos,آمدم رستوران رزفر سبک یزدی طراحی‌شده دیزاین شده نظرم خوب بازاری می‌روند رستوران مراکشی عربی این‌ها می‌زنند بلاخره هستیم اصالت ایرانی تبدیل رستوران کرد کوچه آشتی کنون دارد باحال هست عکس گرفتن آشتی کردن حیاط باحال خوب دارند سالن شیک دیزاین یزدی غذا‌ها نوشیدنی هاشونم الحق خوب هست نوشیدنیهای خاص خودشان حتما تست کنید سالاد غذا‌هایش خوش خوراک بودن غلیون دارند تراس زدیم باحال بود برید حتما
pos,آمدیم دیزی زدیم اینسری دیزی فلفلی زدیم داد سبزی دوغ مخصوص دیزی دو کافی هست محیطش هستم بااحاله رفتار پرسنلم عالی هست قدر گشام بود یادم رفت اولش دیزی آمد عکس بیاندازم
pos,آندورا بهترین کافه ایران هست رفقام عاشقش هستیم
pos,آمد می‌شود گفت کیفیت غذا‌ها عالی منوی غذا‌ها چندان منوی کافه دکوراسیون خوب سرویس عالی ارزش نسبت قیمت بالا رنج قیمتی متوسط دارای فضای باز‌ امکان کشیدن سیگار قلیان فضای بسته محیط دنج واروم دفعه دوم بود کافه رستوران دل می‌رفتیم سفارش دفعه قارچ سوخاری سالاد سزار فیل هست سوخاری پیتزا پپرونی پیتزا سیر استیک بود انتها شیک کیت کت کافه گلاسه منوی کافه سفارش دادیم قارچ سوخاری دفعه سفارش بودیم فوق‌العاده عالی خوشمزه بود چرب چیل نبود کریسپیش عالی بود خوب مزه دار شده بود تعداد عدد قارچ سایز متوسط بود داغ سرو شده بود ‌ چیش عالی بود نمره می‌دهم سالاد سزار فیل هست سوخاری کاهو فیل هست مرغ سوخاری گوجه گیلاسی نان کروتانز پنیر کبابی پنیر پارمزان سس سزار بود نکته اولش کم بودن حجم تمامی موادش نسبت کاهو بود جورایی زور کاهو حجیم شده بود ‌ مقدار فیل هست سوخاری کم بود پنیر کبابی اسمش بود دو عدد اندازه حبه قند بود پنیر پارمزان دیده نمی‌شد نکته مثبتش اولا طعم عالی سس سزارش بود معرکه بود فیله‌های سوخاری داغ بودند طعم خوبی داشتند مغز سس پنیر نداشت طعم کریسپیش خوب بود نان کروتانز خوب مزه دار بود کم بود کاهو‌ها تازه بودند طعم قابل‌قبولی داشت متاسفانه کاهو چیش کم بود سالاد سزار فیل هست سوخاری نمره متوسط می‌دهم پیتزا سیر استیک ورقه‌‌های فیل هست گوساله قارچ پنیر جعفری سس سیر بود طعم ورقه‌‌های فیل هست گوساله عالی بود داغ نرم آبدار مزه دار بود دهان اب می‌شد سس پیتزا بی‌نظیر بود حرفه‌ای عالی ترکیب مواد روش فوق‌العاده خوب آمده بود جعفری‌‌های روش خوب هماهنگ شده بود طعم پنیرش عالی بود سایز پیتزا حجیم بود ظاهرش عالی بود ‌ پیتزا خشک نبود نرم آبدار بود دلیل نشده بود زیرش اب بیاندازد کاغذ مخصوص پیتزایی استفاده شده بود نقطه ضعفش بود خمیر زیرش مقدار خشک بود سوخته نبود کمی خشک سفت بود دفعه اینطوری نبود قدر چیش عالی بود خاطر موضوع نمره کم نمی‌کنم نمره می‌دهم پیتزا پپرونی ورقه‌‌های پپرونی فلفل هالوپینو قارچ سس پنیر بود ورقه‌‌های پپرونی خوشمزه بود پپرونی مرغوب استفاده شده بود پپرونی‌ها اندازه فر مانده بود پخته گریل شده بود دورش سوخته کز شده جمع شده نبود نکته مثبت دومش استفاده فلفل هالوپینوی خشک فلفل هالوپینوی شیشه‌ای ترشی داخل سرکه بود استفاده فلفل هالوپینوی شیشه‌ای ترش آبدار تند شدن باعث ترش شدن پیتزا برگر استفاده شده می‌شود طعم سس پنیرش عالی بود میکس شدنش قارچ عالی شده بود خمیرش قبلی سوخته نبود سفت بود خمیرش طعم دار بود پیتزا پپرونی نمره می‌دهم نکته خوبش بود گارسون موقع سفارش پرسید پیتزا پپرونی درجه تندی می‌خواهید قدرت انتخاب مشتری می‌دهد سلیقه شخصی درجه تندی پیتزا پپرونی انتخاب کند کافه گلاسه عالی بود دفعه سفارش بودیم توضیحات مربوط دارد نمره می‌دهم شیک کیت کت عالی بود مشخص بود کیت کت اصل داخلش پودر شده بود طعم بستنی خامه داخلش معرکه بود دیزاین قشنگی کافه گلاسه شیک داشتند چیش عالی بود شیک کیت کت نمره می‌دهم توضیحات لازم رستوران پست قبلی توضیح بودم موجوده تکرار مکررات پرهیز می‌کنم ذکر نکته لازمه اولا مراجعه قبلی فصل سرد نبود مراجعه متوجه شدیم فضای گرماتاب نداشت شعله گاز کوچک داشت گرم نمی کند واقع فضای استفاده فصل سرد نیست نکته دوم مراجعه قبلی خاطر فضای اتفاق نیفتاد متوجه بشوم امکان کشیدن سیگار قلیان فضای بسته بود دود زیادی محیط جمع شده بود موضوع اذیت می‌شوید بهتر هست قرار بگیرید دارد حداقل موضوع تهویه قوی‌‌تر بکنند نکته بعدی افزایش بازه آماده شدن غذا‌های اصلی هنگام شلوغی رستوران بود دفعه توجه خلوت‌‌تر بودن چشم نیامده بود نکته آخر کامل‌‌تر شدن فوق‌العاده سرویس میز بود دو مدل سس فلفل تند گلوریا سس کچاپ هاینز سس تمبر هندی روغن زیتون سرکه بالزامیک فلفل پایش نمک پایش دانه‌ای سرویس شیک تمیز کارد چنگال گیلاس میز داشت تعدادی پاوربانک دارند صورت نیاز می توانید ازشان بخواهید بیاورند به‌قدری مسایل کیفیت غذا‌ها راضی بودیم قطعا بعضی ایرادات جزیی مهم تاثیرگذار نیست قطعا کافه رستوران دل مراجعه خواهیم کرد توصیه می‌کنم ضمنا انتها درصد مبلغ فاکتور تخفیف دادند کردند فعلا محدود نامعلومی تخفیف مشتری‌ها هستند صورت اتوماتیک دارند دستشان درد نکند ممنون خسته نباشید خدمت پرسنل محترم کافه رستوران دل
pos,آن‌چنان عالی هست مشتری مداری کیفیت کمیت
pos,آن‌چنان عالی بود
pos,آیدا پلاس ساندویچی‌های علاقه منه ژامبون زیاد باسس فراوان مناسب ساندویچ پر حجم سس زیاد دوست دارند قیمت ساندویچ‌‌ها نسبت کیفیت حجم مناسب ساندویچ قیمتش دونفر راحت سیر می‌شویم
pos,ابتدا نظر جلب می کند رفتار خوب پرسنل است میز اردور خوب صرفه‌ای دارد موزیک زنده پنج شنبه وجمعه شب‌ها است محیط ان شاد ودلپذیر‌تر می کند
pos,ابان ماه صبحانه دوستان رفتیم کافه انسو منوشان متنوع خلاقانس خالق ثبت‌شده املت حامد املت اسپانیایی عالی بود خاچاپوری سفارش دادیم تخم مرغ گردو پنیر درست شده بود خوش مزه بود دوستان تولدم کیک گرفته بودن کافه خوبی سرو کرد عجیب بود اصرار داشتن کیک بدهید ببریم اشپزخونه برش بدهیم سرو کنیم مام گفتیم سرویس بیاور هرچقد میل داشتیم کیک برمیداریم نهایتا قبول کردن حالا چندبار کافه انسو آمدم راضی بودم
pos,ابمیوهاش حرف ندارد خصوص ترکیبی‌هاش اول شریعتی پل رومی مشتریش بودم
pos,آمدید کافه لطفا عشق بیاید هممان خوب هست خوشحال هستیم توام خوب هست
pos,آندورا فوق العادست کیفیت غذا‌هایشان خوب هست بار رفتم راضی بودم برخورد کارکن‌ها هستند صمیمی عالی هست اقایی هست حوصله توضیح می‌دهد گوگولی هست
pos,آنقدر برخوردشان خوب بود ترسیدم پاستای سوزانده باشند کیفیتم خوب بود می‌رفتیم دخانیات ممنوع بود نمی دوانم ورزش می‌کنیم
pos,آمدیم تنور فود اینسری پیتزا مخصوص گوشت سفارش دادیم خوب بود پیتزا پپرونی عاالی بود بودیم میخوایتیم سیب‌زمینی بیکن سفارش بدهیم گفتن حجم بالا زیاد می‌شود سفارش ندید هرکس بود نمی‌گفت ممنون ازشان گفتم حجم غذا زیاد بوود سالاد سزارم سفارش دادیم رفتار پرسنل عالی غذا‌هاام کیفیت خوویبی دارد ممنون
pos,آهنگ‌های عالی دکوراسیون فوقالعاده غذای خوب قیمتش صرفست توصیه می‌شود
pos,اتفاق دوستان مراسم تولد رفته بودیم محیط خوب گرمی داشت نکته اول هزار تومان گل ارای میز گرفتن خاصی نبود بادکنک هلیومی پورژکتر ثانیه صاحب تولد دیوار انداخت محرم موسیقی پخش نکردن کیفیت غذا خوب بود برخورد پرسنل عالی رفیق می‌شدند نکته جالب بود سفارش گارسون حفظ می‌کرد یادش می‌ماند خوب بود گران بود
pos,ااولین بار بود می‌رفتم بنه تجربه خوبی بود محیط اروم صفایی دارد غذا‌هایش خوب هست کته کبابش غذا‌های گیلکی خوبی دارد امیدوارم دوباره بروم بنه
pos,ابتدای ورود سه شربت استقبال می‌کنند ازتان رفتار مناسب عوامل رستوران چشم می‌آید سه چهار میز نیرو دادن خدماتشان بهتر باشد خدماتشان عالی بود شیشلیک جوجه استخوان سالاد سزار سفارش دادیم جوجه خوب بود شیشلیک راضی کننده نبود متاسفانه نون‌‌های سزار طعم دار نبود طعم سیر داخل سزار حس نمی‌شد علاوه سفارش خودمان دو پیاله ماست خیار پیاله سیرترشی آوردند عالی بود شام دمنوش گل گاوزبان چای دارچین سفارش دادیم باقلوا آوردند خوب بود موسیقی زنده شوند پیانو بود آرامش متناسب عالی بود رستوران خوب شیکی هست ممنون مدیریت پرسنلشان
pos,ابتدا فضای صمیمانه سنتی مهمانوازی پرسنل نظرم جلب کرد پیشنهاد پرسنل شوند آبگوشت کشک امتحان کردیم عالی بود همسرم لذت بردیم
pos,ابتدا معماری بیرونی رستوران جلب توجه می‌کند وارد می‌شد دکوراسیون داخلی خاص متفاوت هست غذا‌ها لبنانی هستند رنج قیمت رستوران بالا هست غذا‌ها کیفیت طعم مناسبی دارند برخورد پرسنل مناسب هست
pos,ابمیوه ای هست قدیمیه نظرم حرف اول می‌زند کیک‌هایشان هستم عالی هست
pos,ابمیوه بستنی توچال بینظیره دلیل معروف شدنشم معجون‌‌ها میکس بستنی هاییه فوق‌العاده خوشمزه است اب میوه میکس بستنی انواع میوه‌‌ها طعمی بخواهید دارند بهترین بستنی اب میوه فروشی‌های تهران دیگه‌ای ابتکار بخرج داد جاهای دیدم کپی‌برداری بوده میکس مخصوصش خریدم فوق‌العاده بود داخلش هستم موز انبه آناناس توت‌فرنگی بستنی داشت میکس بستنی‌ها معجون‌هایش پرفروش‌‌تر تند تند شارژ می‌شود اونجایی بار رفتم نظرم مخصوص پسته‌‌هایش طرفدار زیاد دارد زود‌تر می‌شود قیمت میکس مخصوص پنج طعمش هستم بود
pos,ابن شعبه لمیز پاتوق همیشگی منه دو سه بار هفته شدن کارم شهرکتاب حتما می‌زنم باریستاهای آموزش دیده مودبی دارد می توانید قهوه‌ی دابل شیات اسپشیال کنیا سفارش بدهید لات هست فوق‌العاده عطر بو طعم خوبی دارد موسیقی‌‌های وقت‌‌ها راک‌‌های علاقه‌ی منه ردیوهد می‌گذارد کوه‌ هستند همینطور مقداری موسیقی بلوز خوب گوش دادم این‌‌ها موزیک کافه ایی بحساب می‌آید فضای دلچسب دلنشینی دارد دوستان نوشته بود حسن لمیز هست قهوه‌‌هایش فوق العادس خرابه حد وسطی دارد دوست عزیز موافقم خب بحث قیمت حداقل مهم هست قیمت قهوه‌‌های لمیز مناسب هست تازه ماگ شخصی می‌برم ده درصد ازشان تخفیف می‌گیرم محیط زیستم کمک کردی کار دو سه عکس گذاشتم امیدوارم توضیحات هستم کمک کرده باشد دوست‌های خوب فیدیلیویی
