label,review
neg,ابتدای کار غذایش خوب بود بعد مدتی کیفیت افت کرد جزو غذا‌های ارزان محسوب می‌شود مشتری‌‌هایش محدوده هستند قیمت قدرت انتخاب بیشتری دارید
neg,اتفاق دو دوستانم صرف صبحانه رفتیم فرنی عدسی لوبیایی غذاهایی گرم سرو شوند سرد شده بودند چراغ‌‌ها نیمه خاموش بودند فضا تاریک بود افراد حاضر بلد نبودند روشن کنند مسیول روشن کردن چراغ‌‌ها آمد بوی خوشبوکننده‌ی سرویس‌‌های بهداشتی سالن بود پذییرایی بسیار ضعیف بود آخر صبحانه بالاخره چای آورد هستند هیچ رقم هست جز رستوران‌‌های سطح بالا محسوب نمی‌شود سرویس قاشق چنگال هرکدام سایزی بود سرویس بشقاب‌‌ها کبابی کسری خریداری شده بود ارمش روش بود دستمال پارچه‌ای عکس‌‌ها مشاهده می‌کنید فریب بیننده است صبحانه‌‌هایش اصلا هندی نبود دریغ عدد هل چایی لا اقل حسش بدهد آهنگ مرحوم محمد نوری بود ترکی فقط یکی خانم‌‌های گارسون لباس هندی برتن داشتند امید روزهایی بهتر شوند
neg,اتفاق خانواده علی رقم میلمان رفتیم نایب سهروردی چون نوید غذایش تمام شده بود چون عاشق کوبیده هستم خصوص کوبیده‌‌های نوید رستوران سفارش کوبیده دادم آمد میز اولین قاشق خوردم بد خورد ذوقم جرات هشتاد درصد طعم بد چربی آمد زبونم تجربه باعث شد رستوران نرویم الحق ولانصاف کوبیده‌‌های نوید عالی هست
neg,اتفاق خانواده ابان رستوران ساعت وارد شدیم همون ابتدا شخص سفارش گیرنده اعلام کرد مرغ شکم پر فسنجون تمام شده سپس منو دادند قیمت‌ها نسبت رستوران‌های همسطح بالا بود امید غذای خوب کباب ترش فیله گوسفندی جوجه ترش ماست بادمجون پرورده سفارش دادیم حدود یکساعت طول کشید غذا بیاد کاملا مقدار غذا تعجب اور بود حدود گرم سینه مرغ طعم دار کرده بودند فیله گوسفندی دست کمی نداشت بچه ساله مناسب نبود کاسه کوچک قاشق محتویات ان بود ماست بادمجون اوردن ناچار مجددا رستوران نزدیک بود رفتیم انصافا اونجا عالی بود حیف رستوران گیلانک پرس غذا اعزار تومن دادم معطل زیاد شدیم گرسنه جای دیگه رفتیم متاسفانه دلیل نبود نظارت کیفیت کمیت رستوران‌ها سودجویی صاحبان انها وضعیت داریم
neg,اتفاق دوستان شام رفتیم رستوران خلوت بود بگویم سرویس دهی خیلی خیلی ضعیف هست حد رستوران می‌آیند جاده‌ای بیابان نیست سالاد سزار می‌آورند پیش‌دستی ازشان می‌خواهی ظرف بار مصرف تلقی کوچک می‌آورند چنگال پلاستیکی رستوران عین ترمینال می‌ماند کی بخواهد می‌آید کی بخواهد می‌رود می‌نشینی سر میز هیچکی نمی‌آید بپرسد کارت هست آمدی رستوران خودت زحمت یکی ازون پشتها پیدا کنی داد بزنی بگویی بیاید سرویس بگیرد وقت هستیم می‌آید می‌گوید بروید صندوق سفارش بدهید پول پرداخت کنید نظر خیلی حرکت ناپسندیه پرسنل بی‌ادب بسیار نا کارامد آموزش ندیده هستند گارسون صدا کردیم دو نوشابه بیاورد رفت نیامد هستید بی‌ادبانه‌تر می‌شود واقعا بیخیال شدیم رفتیم پیتزا استیک بسیار ضعیف تکه‌‌های گوشت نمی‌دانم غضروف درونش بودکه خیلی سفت بود چقدر می‌خواستی دهان یک‌جوری له‌اش کنی نمی‌شد مجبور می‌شوی آخرش تفالش بیاندازی بیرون پیتزا مارگاریتا همیشه خمیر پنیر بود وخیلی بد مزه هزار تومان ریختیم دور خیلی حالم بد شد هستید رستوران اصلا پیشنهاد نمی‌شود یکبار
neg,اتفاق همسرم صرف شام رستوران رفتیم محیطش خوب دنج هست غذا‌هایش زیاد جالب نیست بی‌خودی گران هست کنی باله سفارش دادیم فقط نون پنیر قارچ بود دواند گوشت داشت می‌شود گفت اصلا گوشت نداشت قیمتش پیتزا بود واقعا نمی‌ارزید سیب‌زمینی تومان نظرم انتخاب هاب بهتری هست
neg,اچ اند اچ مطمینا نمی‌روم فضای خوبی دارد غذای خوبی سقف کوتاه هوا‌های گرم طبقه دوم اصلا حس خوبی منتقل نمی‌کند کاهوی سزار تلخ بود سالادش اصلا طعم سزار نداشت پیتزای سیر استیک نون بود عالمه پنیر تیکه گوشت اصلا طعم سیر نداشت خلاصه پیشنهاد نمی‌شود اصلا اصلا
neg,ادامه‌ی تلخکامی برخورد اولیه شب تولد شانلی رقم زد نکته‌ی وجود داشت قیمت میز بار سالاد سوپ ماست همه نفری بود درحالیکه سوپ هزار تومان بود مهمان‌هام تصمیم استفاده میز بار نداشتیم فقط سوپ می‌خواستیم موقع سفارش دادن بعنوان پیش غذا درخواست سوپ کردیم سفارش می‌گرفت اشاره کرد میز سالاد بار گفت می‌توانید سوپ بکشید فقط سوپ کشیدیم موقع آوردند صورت حساب بجای دو هزار تومان قیمت سوپ بود هزار تومان قیمت سالاد بار اضافه کرده بودند کیفیت غذا نسبتا راضی بودند ماهی سالمان داشتم غذای بیمارستان بی‌مزه بود چون تیکه درشت انتخاب کرده بودند فیل هست سالمان خوب هست نازک باشد شب بسیار بدی بود قبلا تجربه‌ی رستوران داشتم البته هرگز خیلی راضی نبودم همیشه سطح متوسطی بود بالاخره غرب تهران دسترس نزدیک بود بار همان برخورد اول قدر تلخ گزنده بود هرگز پا نخواهیم گذاشت
neg,احتمالا بد‌ترین جایی سال اخیر رفتم رستوران نظر بهداشتی مشکل دارد اصلا محدوده کلی انتخاب بهتر وجود دارد
neg,اخلاق مزخرفیه نفرو گزاشتن جلوی هی لحن داغان جمله‌‌های تکراری تحویل رهگذر‌ها می‌دهند دادش خودمی بیا بیا مشتری خودمانی می‌شناسیم کارا هست خانمم بودم خوردن غذا منصرف شدیم کلا رفتیم سمت تجریش صرف ناهار ضمنا اصلا معلوم نبود بهروز هست دوتایشان اسمشان یهروز اصلی بود لوگو‌های متفاوت مخصوص خودشان جالب هست آدرس‌های موجود اینترنت آدرس دقیق بهروز اصلی نیست پلاک ندارند آدرس‌های موجود ضمنا فیلم‌های تستر‌های الکی اینستا غذا‌ها می‌گذارند باور نکنید تمام رستورانهایی پول تبلیغ این‌ها می‌دهند صد عرض کنم هزار درصد غذایی متفاوت چیزی فیلم هست می‌دهند
neg,اخیرا نرفتم آخرین باری رفتم راضی نبودم برگر‌هایش کوچیک بود کیفیت گوشتش خیلی بد بود فضای داخلش بسیار شلوغ هست
neg,احترام نظرات دوستان غذایی برایمان آوردند سرد بود آوردند هرچیزی می‌خواستیم سر میز چندین بار گارسون خواهش می‌کردیم سرویس‌دهی واقعا واقعا افتضاح بود طعم غذت شدت معمولی بود ‌ هرگز پام نمی‌گذارم
neg,احساس می‌کنم بار بد‌تر دفعه‌ی قبلی شده نرفتنش بهتر رفتنش هست سرویس بهداشتی کاملا غیربهداشتی بود
neg,اخرین بار سه سال قبل رستوران رفته بودم ان نسبتا راضی بودم امشب واقعا عجیب بود هنگام ورود هیچ استقبالی نشد برخورد پرسنل کاملا سرد منو هیچ قیمتی وجود نداشت کباب بختیاری نسبتا سرد هیچ مزه‌ای ارایه شد کاسه ماست خیار حجم بسیار کم دقیقا دو عدد کشمش نصف گردو اورده شد پرسنل پیش غذاها شبیه رستوران‌های راهی ابتدا میز چید سالاد ماست زیتون میگفتیم تمایل نداریم بردارد دورچین کباب بختیاری برگ ریحان دقیقا خلال هویج پخته خلال کدو عدد فلفل بود گارسون پرسیدم امکان دارد برنج زرشک ارایه بشود گفت بله بعد برنج دقیقا عدد زرشک اورده شد گوجه‌ای غذا سرو شد کرم خوردگی داشت خدمات فضای ان بزرگی پنج‌شنبه شب طبیعی باشد ساعت تنها مشتری داشته باشد
neg,اردک ابی روز روز کیفیتش کم دارد می‌شود نظر کیفیت غذت سرویس‌دهی برخورد پرسنل جند سال هست می‌روم رستوران بعد آخرین بار جمعه بیستم آذر تصمیم گرفتم نرم نزدیک هزار تومان پول بدی صبحانه می‌روی سر میز‌های غذا بس هیچ تغییری طول سالیان نداشته هیچ جذابیتی ندارد
neg,اخیرا مجدد امتحان کردم جای بسیار معمولی هست کیفیت غذا‌‌ها معمولی خوب بد رستوران معمولی می‌ماند جای پارک سخت هست کمی سفارش بدی بعد می‌گویند بفرمایید بیرون خیابون منتظر شید نوبتتان برسد نشستن دو سال ییش رفتم خیلی بهتر بود
neg,ارزش بار امتحان کردن ندارد فست فواد‌های بسیار معمولی هست وسطای شهره بی‌روح سرد بیسلیقه طبقه بالایش می‌آیند غلیون همه آشنا هستند جورایی پاتوق خودشان هست مبلمان سیاه کثیف دیر آماده شدن سفارش بی‌اهمیتی پرسنل بیداد می‌کرد ماهیت بد مزه اصلا نخوردیم پیتزای معمولی هست نسبتا خوب الکی گران تومان کلا خیلی مزخرف بود
neg,ارفاق کافه می‌توانست مصداق لنگه کفش بیابان پاسدار‌ها هستند باشد البته قبل بود کافه روبرتو بیالتی شن
neg,ارزش رفتن ندارد
neg,ارزش رفتن ندارد سیب‌زمینی اینقدر بوی روغن مانده میداد نخورده گفتم فقط ببرش پاستا خیلی روغن داشت کاملا بی‌نمک بود
neg,ارسال غذا رستوران بسیار نا منظم بوده صورتی اولین سفارش دو ساعت تاخیر زمانی انتظار توجه فاصله امان رستوران نیم ساعت داشتیم غذا سفارش دادیم ابتدا پیک اشتباه غذا ارسال کرد مرحله دوم هی دقیقه دقیقه سر کار گذاشتند وقت ارزش قایل هستید جا سفارش ندهید
neg,ازبرخوردزننده مدیریت رستوران هرچه بگویم کم گفتم
neg,ار پیتزای سیب تهرانپارس سفارش دادیم کلمه خیلی بد بود پیک بی‌ادب قاشق چنگال قرار نداده بودند سیب‌زمینی پنیر ماسیده پیتزای مانده بسیار بد بود
neg,اساس تعریفهایی شنیده بودم رفتم آس پی کباب لقهه سفارش دادم غذا آمد دارچین کباب مال روز پیش بود لیمو لهیده کباب لاستیک برنج خیلی خیلی معمولی واقعا متاسفم هزینه غذا اصلا تناسب ندارد غذا اصلا نمی‌ارزد پارکینگ ندارد مشکل بزرگیه اصلا پیشنهاد نمی‌کنم
neg,ار لحاظ فضا توجه شیشه بودن نما آفتاب خار بودن روز مناسب نیست لحاظ پذیرای ضعیف طعم کله پاچه لذیذ نبود نیاز اضافه کردن نمک فلفل طعم مناسب نمی‌داد
neg,اردیبهشت امتحان کردم سرعت سرویس‌دهی خیلی خوب نبود خیلی گیج سر درگه‌ام بودن باهم همیشه بحث می‌کردند سر سفارش تحویل بدهند نون سیر گرفتم شعبه‌‌های چون امتحان کرده بودم نون سیرش اصلا خوب نبود فقط پنیر پیتزا بود نون سیر شعبه‌ی تهرانپارس خیلی بهتر هست سیب‌زمینی مخصوص گرفتم سیب زمینی‌ها خیلی‌هایش سبز بود متاسفانه قیمت‌‌هام خیلی زیاد شده توجه درخواست گوشت مرغ نبود ارزوی موفقیت مدیریت بهتر شعبه برگرلند
neg,ارزش یکبار امتحان ندارد غذا‌ها مزخرف مرغ نپخته قیمه مانده بی‌مزه برنج سرد خمیر ابمیوه‌های کارتنی داخل لیوان می‌ریزند می‌آورند دواند ایی تومان حساب می‌کنند نون آوردند دونه‌ای نیم قیمت غذا‌هایشان هستم بالا واقعا خیلی بد همین نمی‌رود خلوت هست بهتر هست لیست رستوران سایت خارجش کنید اصلا غذایمان هستم نخوردیم
neg,ارزش بار رفتن ندارد حیف پول واقعا پیشنهاد می‌کنم امتحان نکنیدکیفیت فوق‌العاده ضعیف
neg,استثنا همه شعبه‌‌های لمیز اصلا دوست نداشتم جای نشستن خیلی کم هست هیچ اصلا دنج راحت نیست پاساژ هست دور دورت شیشه فضای داخل کوچیک ستون‌‌های بزگ حس خیلی بدی داشتم اصلا پیشنهاد نمی‌کنم
neg,استیک بد نبود فضا معمولی پاستا بسیار شور حدی نمی‌شد خورد چیزی واقعا توهین امیز بود رفتار مسیول سالن بود گفتیم غذا شوره گفت اشتباه می‌کنید بعد اصرار کردیم کمی چشید اعتماد نفس گفت اشتباه می‌کنید همینطور باشد نمی دوانید نخورده آمدیم بیرون تعویض غذا پیشکش دریغ عذرخواهی ساده
neg,استیک بیشتر گوشت داشته چربی داشت طعمش بد نبود چربیش خیلی خیلی زیاد بود سبزیجات گریل شده پیش غذا افتضاح بود طعمش کلا نسبت قیمتش خوب نبود
neg,اساس نظرات کاربر‌ها هستند رستوران انتخاب کردیم متاسفانه کیفیت غذا‌ها خیلی خیلی معمولی بود قیمت بالا شیشلیک حجم گوشت بسیار کم کباب ترش همینطور اصلا قابل قبول نبود دیزی بسیار بی‌مزه لیموعمانی همه بد‌تر لیوان‌‌های یکبارمصرفی آورد هستند ته آخرین لیوان غذا گوجه‌فرنگی بود کاملا مشخص بود تخت جمع کرده بودند آورده بودند تومان اصلا متناسب غذا سرویسی گرفتیم نبود مبلغ رستوران‌های کیفیت‌‌تر اسپیو ارکیده جاده چالوس انتخاب خیلی بهتری می‌تواند باشد هیچ عنوان پیشنهاد نمی‌شود
neg,اساس دوستان رستوران موفتار رفتم متاسفانه برخلاف تبلیغاتش کیفیت غذا پایین بد بود قارچ تفت شده گرفتم بعضی قسمت‌هایش شور بود
neg,اسپاگتی سفارش دادیم متاسفانه خواهم بود خوب پخته نشده بود اصلا گوشت نداشت مقدار خیلی کمی سویا ذرت داشت حد برش نازک قارچ محیط بسیار نوقلی کوچک جالب فضایی مناسب قرار دو نفره دوستانه انتخاب موسیقی خیلی خوب انشالله نظر باعث بشود کیفیت غذایشان تجدید نظر بکنند
neg,ازشان کته زعفرونی جوجه محلی شکم پر گرفتیم کته پرسی تومان حجمش اندازه پرس برنج بچه گونه بود به‌حدی کم بود پسر سالم سیر نشد زنگ زدیم می‌گویند رستوران پیمانه مخصوص دارد اندازه پسمونمون همین هست
neg,استیک سس فلفل معمولی بد پر روغن بود تهویه رستوران بد بود فضای رستوران بوی روغن میداد رستوران بی‌کیفیتی بود
neg,استفاده کوپن تخفیف‌ها هستند استفاده افطار شام رستوران رفتیم تجربه بسیار بدی بود جز محیط رستوران جذاب بود همه بد بود کادر رستوران انگار اولین بار بود کار می‌کردند کیفیت افطار واقعا پایین بود حجم غذا کم بود آوردند سفارش تاخیر بالا داشتن رفتار پرسنل مشتری‌ها هستند بد بود موسیقی زنده بی‌کیفیت بود واقعا موردی تعریف نبود درصد مشتریانی شب بودن شکایت داشتن حیف رستوران زیبا دسترسی مناسب سو مدیریت شکل اداره می‌شود
neg,استقبال اولیه رستوران کاملا محترمانه است عجله زیادی گرفتن سفارش پذیرایی جمع کردن میز وجود دارد به‌عنوان پذیرایی اولیه نان کره‌ای دو ظرف ماست طعم دار سرو می‌کنند غذای اصلی استیک کاملا پخته کته کباب ترش برنج دادی سفارش دادیم نوشیدنی دوغ اب هندوانه دیزاین غذا‌ها خوب بودن استیک کاملا پخته نبود گوشتش صورتی بود گوشت خیلی بی‌نمک بود سس هیچ طعمی نداشت کباب ترش برنج دادی طعم خیلی خوبی داشتن سبزی‌‌های دارچین ریحان شاهی پلاسیده بودن منظره بدی ایجاد کرده بودن انتظار می‌رود طعم غذا برخورد پرسنل رستورانی خیلی بهتر باشد
neg,استیک خوب خوشمزه‌ای دارد سالادش کیلویی هست نتیجه می‌رید سالد سفارش بدهید سوپ خوشمزه بود مشکلش جا پارک شبها اصولا خیلی شلوغ هست
neg,استیک سرجیو بسیار بسیار معمولی قیمت هزار تومان همه مهم‌تر خیلی تاخیر سرد آمد گفتیم رفتن گرم کنند همونجوری برگشت کلا غذا‌ها بسیار معمولی خب قیمت بالا
neg,استیک سفارش دادم داخل قیمت هزار تومان داخل فاکتور هزارتوم هستند علت جویا شدم گفتن چون استیک وارمر سرورشده هزار بیشتر شده غذا‌‌ها بسیار کم کیفیت بسیار معمولی فقط میگو تمپورا خیلی خوب بود می‌ارزید غذا پیش غذا گرفتیم هزارتوم هستند پول دادیم کاملا ناراضی مقدار کیفیت بودیم غذا‌ها اسفناج سفارش بدهید پر اسفناج بسیار بدمزه قیمت هزارتوم هستند بود هفته‌ای یکبار رستوران می‌روم تاحالا قدر توپاچه‌ام نرفته بود
neg,استیک سفارش دادم یک‌ ماهیت خیلی سریع ماهیت چنگال آوردند حدود دقیقه بعد دست بشقاب پنجره کوچیک آمد بیرون چون نزدیک پنجره بودم ظرف گرفتم چیزی شبیه لواشک خانگی البته دولایه وسط بشقاب پهن شده بود دارچین‌‌های سرخ شده‌ای خیس روغن بودن پیشنهاد می‌کنم حتما آشپز عزیز هزینه رستوران بفرستند رستورانی استیک سرو می‌کند بیشتر غذا آشنا بشوند
neg,استیک مرغ گریل سیب‌زمینی گرفتم متاسفانه هردو خواهم بودن
neg,استیک واقعا خوشمزه بود کباب لقمه مخصوص خاقان اصلا نمی‌شد خورد بس بو چربی میداد رفتار پرسنل جالب نیست
neg,استیکش خیلی سفت بود برخورد صندوقدار خیلی جالب نبود قیمت ساندویچ استیک بود حجم تک نفره‌ای مناسب داشت
neg,اسفند تماس گرفتم رستوران رزرو رستوران شب اسفند رستوران رزرو کردم طبق معمول همه‌ی رزرو‌‌ها شماره‌ی گرفتن اطمینان مشکلی پیش نیاید خانم مسیول رزرواسیونشان سه بار یاداوری کردم روز تعطیل رسمی علت تعطیلی اعلام کردم خانم اطمینان کامل گفتن رستوران تشریف دارند بعد تحمل ساعت ترافیک برنامه‌ی پیش تعیین‌شده مراجعه کردم صرفا نگهبانشان حضور داشت آمد گفت تعطیل هستند واقعن رفتار رستوران مبتدیانه غیرمسیولانه بود حداقل کار ممکن عدم هماهنگی بی‌برنامگی آماتور گونه بودن رفتارشان بود تماس گرفته اعلام می‌کردند رستوران بسته است
neg,اسکندر کباب بسیار خشک بدمزه بود ماست کنارش قابل خوردن نبود سیب‌زمینی سرخ کرده کهنه چروک بود تاریخ مصرف سس گذشته بود غذا بسیار بسیار بی‌کیفیت گران بود
neg,اسمش مالیات حق سرویس نمی‌گیرند قیمت‌‌ها واقعا غیر‌منطقی می‌باشد پرس کوبیده برنج هزار تومان مرصع پلو هزار تومان سینی کباب هزار تومان طمع غذا معمولی بود مخصوصا ماهیت سفارش دادیم فقط شکر اسانس بود فضای رستوران کوچک میز‌ها چسبیده بهم می‌باشد اصلا پیشنهاد نمی‌کنم
neg,اسمش بگذاری لطف الهی شانس کمک کاینات فرقی صورت مساله نمی‌کند رستورانی سس سالادش هزار جزیره آس سوپش قدر بد سوپ خورم نتوانستم آخر بخورمش استیکش گوشت کوبیده آس بوی ضحیم میگو زده‌ات می‌کند قدر شلوغ هست فقط یکی سه ذکر‌شده بالا می‌تواند توجیه‌اش کند
neg,اشتباه نظر دادم می‌خواستم الو برگر بگذارم اینجارو نرفتم نمی‌دانم جاریه
neg,اسمش شنیدم انتظار‌ی غذای کیفیت خوش مزه داشتم رسید خوردم بسته‌بندی حجم زد ذوق خوردم بیشتر خورد ذوقم باعث شد دوباره تجربه‌‌هایش نکنم
neg,اصالا افتتاح نشده نصفش افتتاح‌شده فاجعه مطلق
neg,اسموتی بسیار بد بود طعم اسانس میداد اسپرسو دوبل بسیار کم حجم بود تناسب قیمت بالایی داشت زمان تحویل سفارش بسیار طولانی بود اصلا توصیه نمی‌شود
neg,اصلا ابدا بار دوم نخواهم رفت شلوغ غیربهداشتی غن سوخته کلا بی‌کیفیت زیتون هست نشاط
